epoch,global_step,step,train/loss_epoch,train/loss_simple_epoch,train/loss_simple_step,train/loss_step,train/loss_vlb_epoch,train/loss_vlb_step
15,6249.0,6249,,,0.3106462061405182,0.3106462061405182,,0.017755266278982162
15,6299.0,6299,,,0.07833347469568253,0.07833347469568253,,0.0002672986302059144
15,6349.0,6349,,,0.2184356451034546,0.2184356451034546,,0.0033769241999834776
15,6399.0,6399,,,0.04891864210367203,0.04891864210367203,,0.00016609951853752136
15,,6399,0.1184765174984932,0.1184765174984932,,,0.0030261403881013393,
16,6449.0,6449,,,0.1314491182565689,0.1314491182565689,,0.0005248026573099196
16,6499.0,6499,,,0.014487320557236671,0.014487320557236671,,5.254824282019399e-05
16,6549.0,6549,,,0.03537255525588989,0.03537255525588989,,0.000120794094982557
16,6599.0,6599,,,0.17556126415729523,0.17556126415729523,,0.0006827409379184246
16,6649.0,6649,,,0.004041594453155994,0.004041594453155994,,1.9305325622553937e-05
16,6699.0,6699,,,0.03325948119163513,0.03325948119163513,,0.00011326649109832942
16,6749.0,6749,,,0.02419135719537735,0.02419135719537735,,8.65412803250365e-05
16,6799.0,6799,,,0.022369086742401123,0.022369086742401123,,8.107435860438272e-05
16,,6799,0.1096397116780281,0.1096397116780281,,,0.002943806117400527,
17,6849.0,6849,,,0.004909288603812456,0.004909288603812456,,2.3155822418630123e-05
17,6899.0,6899,,,0.07083798199892044,0.07083798199892044,,0.00023992521164473146
17,6949.0,6949,,,0.06876698136329651,0.06876698136329651,,0.00022983904636930674
17,6999.0,6999,,,0.04172462970018387,0.04172462970018387,,0.00014647006173618138
17,7049.0,7049,,,0.25249621272087097,0.25249621272087097,,0.002493038075044751
17,7099.0,7099,,,0.05050229653716087,0.05050229653716087,,0.00017438107170164585
17,7149.0,7149,,,0.07504429668188095,0.07504429668188095,,0.00028899998869746923
17,7199.0,7199,,,0.2068798542022705,0.2068798542022705,,0.0011205412447452545
17,,7199,0.10771972686052322,0.10771972686052322,,,0.001991844968870282,
18,7249.0,7249,,,0.007048183586448431,0.007048183586448431,,3.0649804102722555e-05
18,7299.0,7299,,,0.03147999942302704,0.03147999942302704,,0.00010772222594823688
18,7349.0,7349,,,0.04860334470868111,0.04860334470868111,,0.0001644283765926957
18,7399.0,7399,,,0.1488761305809021,0.1488761305809021,,0.00058394530788064
18,7449.0,7449,,,0.009240766987204552,0.009240766987204552,,3.9470658521167934e-05
18,7499.0,7499,,,0.01671205461025238,0.01671205461025238,,6.547907105414197e-05
18,7549.0,7549,,,0.23739060759544373,0.23739060759544373,,0.0057461317628622055
18,7599.0,7599,,,0.1285458207130432,0.1285458207130432,,0.00046423872117884457
18,,7599,0.10685308277606964,0.10685308277606964,,,0.002393427537754178,
19,7649.0,7649,,,0.1380666047334671,0.1380666047334671,,0.00060306116938591
19,7699.0,7699,,,0.09709586203098297,0.09709586203098297,,0.0003676985506899655
19,7749.0,7749,,,0.02434573508799076,0.02434573508799076,,8.336760220117867e-05
19,7799.0,7799,,,0.029315652325749397,0.029315652325749397,,0.00010517025657463819
19,7849.0,7849,,,0.010595282539725304,0.010595282539725304,,4.572155376081355e-05
19,7899.0,7899,,,0.030679475516080856,0.030679475516080856,,0.00010449514229549095
19,7949.0,7949,,,0.27675721049308777,0.27675721049308777,,0.008126604370772839
19,7999.0,7999,,,0.02726607210934162,0.02726607210934162,,9.319129458162934e-05
19,,7999,0.10547421127557755,0.10547421127557755,,,0.003025213722139597,
20,8049.0,8049,,,0.03236259147524834,0.03236259147524834,,0.00011017741053365171
20,8099.0,8099,,,0.07603971660137177,0.07603971660137177,,0.0002821124508045614
20,8149.0,8149,,,0.1586172729730606,0.1586172729730606,,0.0007452822756022215
20,8199.0,8199,,,0.08566451072692871,0.08566451072692871,,0.00028267831658013165
20,8249.0,8249,,,0.008126968517899513,0.008126968517899513,,3.688825381686911e-05
20,8299.0,8299,,,0.28678232431411743,0.28678232431411743,,0.0037699174135923386
20,8349.0,8349,,,0.12415565550327301,0.12415565550327301,,0.0004922914085909724
20,8399.0,8399,,,0.0327499583363533,0.0327499583363533,,0.00010986765119014308
20,,8399,0.10845288634300232,0.10845288634300232,,,0.0024517024867236614,
21,8449.0,8449,,,0.04165367782115936,0.04165367782115936,,0.00014846536214463413
21,8499.0,8499,,,0.057253628969192505,0.057253628969192505,,0.00019608475849963725
21,8549.0,8549,,,0.24867898225784302,0.24867898225784302,,0.01093086414039135
21,8599.0,8599,,,0.0994701236486435,0.0994701236486435,,0.0004237983375787735
21,8649.0,8649,,,0.08393669128417969,0.08393669128417969,,0.0003622446092776954
21,8699.0,8699,,,0.13833387196063995,0.13833387196063995,,0.0008098420803435147
21,8749.0,8749,,,0.1436549574136734,0.1436549574136734,,0.000805047748144716
21,8799.0,8799,,,0.1390056610107422,0.1390056610107422,,0.0009967699879780412
21,,8799,0.10442881286144257,0.10442881286144257,,,0.0017747284146025777,
22,8849.0,8849,,,0.07282395660877228,0.07282395660877228,,0.0002721774799283594
22,8899.0,8899,,,0.008334044367074966,0.008334044367074966,,3.5992554330732673e-05
22,8949.0,8949,,,0.04469079524278641,0.04469079524278641,,0.00015290208102669567
22,8999.0,8999,,,0.32791563868522644,0.32791563868522644,,0.022886041551828384
22,9049.0,9049,,,0.10090124607086182,0.10090124607086182,,0.00048112249351106584
22,9099.0,9099,,,0.04734170809388161,0.04734170809388161,,0.00016161696112249047
22,9149.0,9149,,,0.10914677381515503,0.10914677381515503,,0.0005193671095184982
22,9199.0,9199,,,0.08473259955644608,0.08473259955644608,,0.0003074600244872272
22,,9199,0.10620999336242676,0.10620999336242676,,,0.0022952482104301453,
23,9249.0,9249,,,0.0037380941212177277,0.0037380941212177277,,1.8795504729496315e-05
23,9299.0,9299,,,0.0030378359369933605,0.0030378359369933605,,1.606939986231737e-05
23,9349.0,9349,,,0.05789915472269058,0.05789915472269058,,0.0001976718194782734
23,9399.0,9399,,,0.12419907003641129,0.12419907003641129,,0.000588049297221005
23,9449.0,9449,,,0.07723383605480194,0.07723383605480194,,0.00027529080398380756
23,9499.0,9499,,,0.05221918970346451,0.05221918970346451,,0.0001833572459872812
23,9549.0,9549,,,0.3869147300720215,0.3869147300720215,,0.0034416276030242443
23,9599.0,9599,,,0.035427503287792206,0.035427503287792206,,0.00012288798461668193
23,,9599,0.11627313494682312,0.11627313494682312,,,0.002546221250668168,
24,9649.0,9649,,,0.07371295988559723,0.07371295988559723,,0.00024976523127406836
24,9699.0,9699,,,0.003616275731474161,0.003616275731474161,,1.8588358216220513e-05
24,9749.0,9749,,,0.12356054037809372,0.12356054037809372,,0.0005148975178599358
24,9799.0,9799,,,0.05204133689403534,0.05204133689403534,,0.000179412352736108
24,9849.0,9849,,,0.12153903394937515,0.12153903394937515,,0.0005102393333800137
24,9899.0,9899,,,0.02486513927578926,0.02486513927578926,,9.14836855372414e-05
24,9949.0,9949,,,0.3447420001029968,0.3447420001029968,,0.0024552138056606054
24,9999.0,9999,,,0.16133470833301544,0.16133470833301544,,0.0009972546249628067
24,,9999,0.1113281175494194,0.1113281175494194,,,0.0031379149295389652,
